Date,TransactionType,SBD,Steem,SteemPower,Vests,TransactionID,Memo
2017-02-16T08:37:21,custom_json,IGNORE,"{'block': 9413675,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""alechahn"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-02-16T08:37:21',  'trx_id': '4467050aa53b6c87e1016f5ad731e88352f1323a',  'trx_in_block': 1,  'virtual_op': 0}"
2017-02-16T09:02:51,vote,IGNORE,"{'block': 9414183,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 're-deanliu-re-smarketing-re-deanliu-re-deanliu-re-smarketing-61fd75-20170216t082715581z',          'voter': 'deanliu',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-02-16T09:02:51',  'trx_id': '4a12ffb1e55da971b438e5e3d61726f4b4f6781c',  'trx_in_block': 3,  'virtual_op': 0}"
2017-02-16T09:02:51,vote,IGNORE,"{'block': 9414183,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 're-deanliu-re-smarketing-re-deanliu-re-deanliu-re-smarketing-61fd75-20170216t082715581z',          'voter': 'wang',          'weight': 100}],  'op_in_trx': 0,  'timestamp': '2017-02-16T09:02:51',  'trx_id': '8db9dde30f49def6481e80ac3e5f453e9344ea69',  'trx_in_block': 4,  'virtual_op': 0}"
2017-02-16T09:06:42,comment,IGNORE,"{'block': 9414260,  'op': ['comment',         {'author': 'deanliu',          'body': 'hi william or tradeqwik, oh I was explaining to cn friends '                  'here that viva is really ambitious (big heart comes from '                  ""here ha!) and how I haven't got time to fully understand it. ""                  'Do you mean those four viva posts or newer ones? I would '                  'love to as I really need to study more as a crown holder. '                  'but again, atm time is my only constraint. however, you can '                  ""sort the priorities for posts that you'd like to get ""                  'translated, and I will see how many I can manage! Go viva '                  'go! :)',          'json_metadata': '{""tags"":[""cn-programming""],""app"":""steemit/0.1""}',          'parent_author': 'tradeqwik',          'parent_permlink': 're-deanliu-re-smarketing-re-deanliu-re-deanliu-re-smarketing-61fd75-20170216t082715581z',          'permlink': 're-tradeqwik-re-deanliu-re-smarketing-re-deanliu-re-deanliu-re-smarketing-61fd75-20170216t090641592z',          'title': ''}],  'op_in_trx': 0,  'timestamp': '2017-02-16T09:06:42',  'trx_id': '9b405f1608e80e6afa7e4934aea2cf6eb23a95d7',  'trx_in_block': 0,  'virtual_op': 0}"
2017-02-16T09:25:45,comment,IGNORE,"{'block': 9414640,  'op': ['comment',         {'author': 'tradeqwik',          'body': '@charles.ponzi This seems like a great idea.  You should '                  'translate this to english so we can understand it though!',          'json_metadata': '{""tags"":[""productdevelopment""],""users"":[""charles.ponzi""],""app"":""steemit/0.1""}',          'parent_author': 'charles.ponzi',          'parent_permlink': 'i-have-found-a-solution-that-solves-trump-s-remittance-issue-espanol',          'permlink': 're-charlesponzi-i-have-found-a-solution-that-solves-trump-s-remittance-issue-espanol-20170216t092546167z',          'title': ''}],  'op_in_trx': 0,  'timestamp': '2017-02-16T09:25:45',  'trx_id': 'bb3ea2e73daa6a85ed100f5866fd02e2cc4fa440',  'trx_in_block': 0,  'virtual_op': 0}"
2017-02-16T10:13:03,transfer,19.0,0,0,d9e115f9ca9b7973fe4fc250ec6efc19844ec6c0,7364369765141070
2017-02-16T11:24:06,transfer,0,9.0,0,d8427a7da3186a3a3cb9e8f55376561b01cb4d66,7459125207434872497
2017-02-16T11:25:57,transfer,0,1500.0,0,978eb20380dd6668815769aa7baac145ddaafebf,3212555573510698559
2017-02-16T11:28:00,transfer,1.5,0,0,fa002a0a7f21ea090182e100242d376f12519b47,7459125207434872497
2017-02-16T13:27:00,transfer_to_vesting,0,"{'from': 'tradeqwik', 'to': 'tradeqwik', 'amount': '1000.000 STEEM'}",0,0,7917169714f13a8fd65bf00a15d87511437c7fd5
2017-02-16T18:42:21,vote,IGNORE,"{'block': 9425772,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 're-charlesponzi-i-have-found-a-solution-that-solves-trump-s-remittance-issue-espanol-20170216t092546167z',          'voter': 'charles.ponzi',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-02-16T18:42:21',  'trx_id': '5124d0e40b58e794c9cf8a5bb5b1a549524b3d6c',  'trx_in_block': 3,  'virtual_op': 0}"
2017-02-16T18:43:03,comment,IGNORE,"{'block': 9425786,  'op': ['comment',         {'author': 'charles.ponzi',          'body': ""Believe me, whenever I have a chance I will do it. It's on ""                  'the top of my to do list! :)',          'json_metadata': '{""tags"":[""productdevelopment""],""app"":""steemit/0.1""}',          'parent_author': 'tradeqwik',          'parent_permlink': 're-charlesponzi-i-have-found-a-solution-that-solves-trump-s-remittance-issue-espanol-20170216t092546167z',          'permlink': 're-tradeqwik-re-charlesponzi-i-have-found-a-solution-that-solves-trump-s-remittance-issue-espanol-20170216t184306199z',          'title': ''}],  'op_in_trx': 0,  'timestamp': '2017-02-16T18:43:03',  'trx_id': '88c891a9dccc1ffc095a384cf9673a1a0d1fa252',  'trx_in_block': 4,  'virtual_op': 0}"
2017-02-16T21:08:45,transfer,25.0,0,0,327e086c6b8228aa516a6320f2c374686b2f9e0e,8430906398976307102
2017-02-16T23:37:33,comment,IGNORE,"{'block': 9431676,  'op': ['comment',         {'author': 'tradeqwik',          'body': '@thedashguy  VIVA has default strong privacy, a user driven '                  'governance model and the dev team responds to users '                  ""directly.  We haven't even launched yet but when we do, we ""                  'have ATMs and debit cards in place already.  Our first debit '                  'cards have already been issued and there are already ATMs in '                  'place that deal in VIVA.\n'                  '\n'                  ""That's because we've focused on our work rather than our ""                  'hype cycle.\n'                  '\n'                  'https://steemit.com/vivacoin/@williambanks/introduction-to-viva-a-price-stable-crypto-currency-with-basic-income-that-s-not-hypothetical\n'                  '\n'                  ""If you're interested in learning more, send me an email.  ""                  ""wbanks@vivaco.in and I'll get you an invite to our slack ""                  ""channel where  you can see everything we're doing.\n""                  '\n'                  'Great article!',          'json_metadata': '{""tags"":[""cryptocurrency""],""users"":[""thedashguy""],""links"":[""https://steemit.com/vivacoin/@williambanks/introduction-to-viva-a-price-stable-crypto-currency-with-basic-income-that-s-not-hypothetical""],""app"":""steemit/0.1""}',          'parent_author': 'thedashguy',          'parent_permlink': 'warning-why-i-don-t-trust-the-price-of-dash-nor-the-community-be-careful-folks-invest-wisely-diversify',          'permlink': 're-thedashguy-warning-why-i-don-t-trust-the-price-of-dash-nor-the-community-be-careful-folks-invest-wisely-diversify-20170216t233733108z',          'title': ''}],  'op_in_trx': 0,  'timestamp': '2017-02-16T23:37:33',  'trx_id': '547a62e9c4f61546abe53b632fc03fa5ecc39983',  'trx_in_block': 2,  'virtual_op': 0}"
2017-02-16T23:37:42,vote,IGNORE,"{'block': 9431679,  'op': ['vote',         {'author': 'thedashguy',          'permlink': 'warning-why-i-don-t-trust-the-price-of-dash-nor-the-community-be-careful-folks-invest-wisely-diversify',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-02-16T23:37:42',  'trx_id': '00b2e6274bba1e4539937a0c2f1cf39868f2206b',  'trx_in_block': 0,  'virtual_op': 0}"
2017-02-16T23:38:30,vote,IGNORE,"{'block': 9431695,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 're-thedashguy-warning-why-i-don-t-trust-the-price-of-dash-nor-the-community-be-careful-folks-invest-wisely-diversify-20170216t233733108z',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-02-16T23:38:30',  'trx_id': 'f2fa7c7921345ca3044caa37c89208e6f409e65d',  'trx_in_block': 3,  'virtual_op': 0}"
2017-02-16T23:48:51,vote,IGNORE,"{'block': 9431902,  'op': ['vote',         {'author': 'neoxian',          'permlink': 'the-super-easy-guide-to-running-steemit-com-on-your-own-machine-using-docker',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-02-16T23:48:51',  'trx_id': '260fc08a4b63552a417fd1a06567ec7660a0bdaf',  'trx_in_block': 4,  'virtual_op': 0}"
2017-02-16T23:49:57,comment,IGNORE,"{'block': 9431924,  'op': ['comment',         {'author': 'tradeqwik',          'body': 'This is awesome!  Any idea what it would take to get this '                  'running for a proper steem wallet so we could create POW '                  'accounts?',          'json_metadata': '{""tags"":[""steemit""],""app"":""steemit/0.1""}',          'parent_author': 'neoxian',          'parent_permlink': 'the-super-easy-guide-to-running-steemit-com-on-your-own-machine-using-docker',          'permlink': 're-neoxian-the-super-easy-guide-to-running-steemit-com-on-your-own-machine-using-docker-20170216t234955797z',          'title': ''}],  'op_in_trx': 0,  'timestamp': '2017-02-16T23:49:57',  'trx_id': '1f2e70ccbe68074c0bd9e771fa42c12c9d3c2e2b',  'trx_in_block': 2,  'virtual_op': 0}"
2017-02-17T00:35:54,vote,IGNORE,"{'block': 9432843,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 're-thedashguy-warning-why-i-don-t-trust-the-price-of-dash-nor-the-community-be-careful-folks-invest-wisely-diversify-20170216t233733108z',          'voter': 'badassbarbie',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-02-17T00:35:54',  'trx_id': '7758d71c5d8e698fe0bc03ddc6686eecf15c3f2a',  'trx_in_block': 4,  'virtual_op': 0}"
2017-02-17T01:49:24,transfer,10.0,0,0,14ed5230c16f89ca190dc6b2ed2d1871b63d4196,
2017-02-17T01:54:03,custom_json,IGNORE,"{'block': 9434406,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""viva.witness"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-02-17T01:54:03',  'trx_id': 'b501080c1b9633c798f7d4dd1abb66677cdff9c0',  'trx_in_block': 1,  'virtual_op': 0}"
2017-02-17T01:58:06,vote,IGNORE,"{'block': 9434487,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 're-neoxian-the-super-easy-guide-to-running-steemit-com-on-your-own-machine-using-docker-20170216t234955797z',          'voter': 'neoxian',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-02-17T01:58:06',  'trx_id': 'e86a81989701f0059df3c250396a400ce9419577',  'trx_in_block': 5,  'virtual_op': 0}"
2017-02-17T02:03:12,vote,IGNORE,"{'block': 9434589,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 're-thedashguy-warning-why-i-don-t-trust-the-price-of-dash-nor-the-community-be-careful-folks-invest-wisely-diversify-20170216t233733108z',          'voter': 'phoenixmaid',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-02-17T02:03:12',  'trx_id': 'c32553036f802e0de8c1d4ecb6bf2bcaf9dc57fd',  'trx_in_block': 10,  'virtual_op': 0}"
2017-02-17T03:03:39,limit_order_create,TODO,"{'block': 9435798,  'op': ['limit_order_create',         {'amount_to_sell': '357.097 STEEM',          'expiration': '1969-12-31T23:59:59',          'fill_or_kill': False,          'min_to_receive': '50.000 SBD',          'orderid': 1487300606,          'owner': 'tradeqwik'}],  'op_in_trx': 0,  'timestamp': '2017-02-17T03:03:39',  'trx_id': '45d30d62ef7c09e36e490efee95718c543846dbf',  'trx_in_block': 4,  'virtual_op': 0}"
2017-02-17T03:03:39,fill_order,TODO,"{'current_owner': 'tradeqwik', 'current_orderid': 1487300606, 'current_pays': '302.467 STEEM', 'open_owner': 'teamsmooth-mm', 'open_orderid': 1000, 'open_pays': '42.351 SBD'}",0,45d30d62ef7c09e36e490efee95718c543846dbf
2017-02-17T03:05:06,limit_order_cancel,TODO,"{'block': 9435827,  'op': ['limit_order_cancel', {'orderid': 1487300606, 'owner': 'tradeqwik'}],  'op_in_trx': 0,  'timestamp': '2017-02-17T03:05:06',  'trx_id': 'b8e1c5d8815ec4c7ad0d62ea7571c992a028872a',  'trx_in_block': 3,  'virtual_op': 0}"
2017-02-17T03:06:03,limit_order_create,TODO,"{'block': 9435846,  'op': ['limit_order_create',         {'amount_to_sell': '71.590 STEEM',          'expiration': '1969-12-31T23:59:59',          'fill_or_kill': False,          'min_to_receive': '10.000 SBD',          'orderid': 1487300757,          'owner': 'tradeqwik'}],  'op_in_trx': 0,  'timestamp': '2017-02-17T03:06:03',  'trx_id': '2c462a5d119a7810264671a01b3271b7dfc66c6c',  'trx_in_block': 2,  'virtual_op': 0}"
2017-02-17T03:06:03,fill_order,TODO,"{'current_owner': 'tradeqwik', 'current_orderid': 1487300757, 'current_pays': '71.590 STEEM', 'open_owner': 'teamsmooth-mm', 'open_orderid': 1000, 'open_pays': '10.000 SBD'}",0,2c462a5d119a7810264671a01b3271b7dfc66c6c
2017-02-17T03:15:36,transfer,100.0,0,0,ebcc32c79db8d504c2ac06f8199388eb2c823fbf,witness and hosting
2017-02-17T03:31:33,transfer,0,409.0,0,25b26a17f91019f59b4d0a2ee1718cf95aefcba0,4851628855745259509
2017-02-17T09:30:30,transfer,0,1982.0,0,2298b9055557091d72a0fef798b6a9e6a954af55,7459125207434872497
2017-02-17T09:47:18,account_witness_vote,IGNORE,"{'block': 9443866,  'op': ['account_witness_vote',         {'account': 'tradeqwik', 'approve': True, 'witness': 'viva.witness'}],  'op_in_trx': 0,  'timestamp': '2017-02-17T09:47:18',  'trx_id': 'e6f689bbd01d885dddffb9acb345579c7599b522',  'trx_in_block': 3,  'virtual_op': 0}"
2017-02-17T09:47:30,account_witness_vote,IGNORE,"{'block': 9443870,  'op': ['account_witness_vote',         {'account': 'tradeqwik', 'approve': True, 'witness': 'klye'}],  'op_in_trx': 0,  'timestamp': '2017-02-17T09:47:30',  'trx_id': '80052f60b012221adb560da1ae390e17b4e60986',  'trx_in_block': 1,  'virtual_op': 0}"
2017-02-17T09:47:36,account_witness_vote,IGNORE,"{'block': 9443872,  'op': ['account_witness_vote',         {'account': 'tradeqwik', 'approve': True, 'witness': 'liondani'}],  'op_in_trx': 0,  'timestamp': '2017-02-17T09:47:36',  'trx_id': '036bfbc9fe11dca7089bb1fb70cd71a95ed6e4ac',  'trx_in_block': 1,  'virtual_op': 0}"
2017-02-17T09:47:42,account_witness_vote,IGNORE,"{'block': 9443874,  'op': ['account_witness_vote',         {'account': 'tradeqwik', 'approve': True, 'witness': 'someguy123'}],  'op_in_trx': 0,  'timestamp': '2017-02-17T09:47:42',  'trx_id': '42ae7f1c39b5d18bfcc2c8f6761582028c1e02a4',  'trx_in_block': 3,  'virtual_op': 0}"
2017-02-17T09:48:06,account_witness_vote,IGNORE,"{'block': 9443882,  'op': ['account_witness_vote',         {'account': 'tradeqwik', 'approve': True, 'witness': 'smooth.witness'}],  'op_in_trx': 0,  'timestamp': '2017-02-17T09:48:06',  'trx_id': '57a5f1a5fe5904ad0eefddc133cd536822771bb7',  'trx_in_block': 1,  'virtual_op': 0}"
2017-02-17T09:48:45,account_witness_vote,IGNORE,"{'block': 9443895,  'op': ['account_witness_vote',         {'account': 'tradeqwik', 'approve': True, 'witness': 'pfunk'}],  'op_in_trx': 0,  'timestamp': '2017-02-17T09:48:45',  'trx_id': 'c3072707e09ec97eaa9b220314ed08b171d17475',  'trx_in_block': 0,  'virtual_op': 0}"
2017-02-17T09:49:09,account_witness_vote,IGNORE,"{'block': 9443903,  'op': ['account_witness_vote',         {'account': 'tradeqwik', 'approve': True, 'witness': 'nextgencrypto'}],  'op_in_trx': 0,  'timestamp': '2017-02-17T09:49:09',  'trx_id': '938dd62fe55ebe7616ff64e9fb296c7b5cfa6102',  'trx_in_block': 1,  'virtual_op': 0}"
2017-02-17T09:49:33,account_witness_vote,IGNORE,"{'block': 9443911,  'op': ['account_witness_vote',         {'account': 'tradeqwik', 'approve': True, 'witness': 'witness.svk'}],  'op_in_trx': 0,  'timestamp': '2017-02-17T09:49:33',  'trx_id': 'b72eb57585998ac51127311c7df9f3445fa12141',  'trx_in_block': 2,  'virtual_op': 0}"
2017-02-17T09:50:00,account_witness_vote,IGNORE,"{'block': 9443920,  'op': ['account_witness_vote',         {'account': 'tradeqwik', 'approve': True, 'witness': 'jesta'}],  'op_in_trx': 0,  'timestamp': '2017-02-17T09:50:00',  'trx_id': '1c968824b9d0cdc6f47f79a5099c52d5b72fa98d',  'trx_in_block': 3,  'virtual_op': 0}"
2017-02-17T09:50:45,account_witness_vote,IGNORE,"{'block': 9443935,  'op': ['account_witness_vote',         {'account': 'tradeqwik', 'approve': True, 'witness': 'krnel'}],  'op_in_trx': 0,  'timestamp': '2017-02-17T09:50:45',  'trx_id': '9f63f6ebd996bb5fd1fc07442377ee545261a5b8',  'trx_in_block': 1,  'virtual_op': 0}"
2017-02-17T09:50:48,account_witness_vote,IGNORE,"{'block': 9443936,  'op': ['account_witness_vote',         {'account': 'tradeqwik', 'approve': True, 'witness': 'furion'}],  'op_in_trx': 0,  'timestamp': '2017-02-17T09:50:48',  'trx_id': '47cca60326c60080a3e3210c8d8c54af322bcf1f',  'trx_in_block': 4,  'virtual_op': 0}"
